Date,Close
2002-03-20,128.75
2002-03-21,122.05
2002-03-22,123.3
2002-03-26,117.45
2002-03-27,123.3
2002-03-28,126
2002-04-01,125.9
2002-04-02,123.4
2002-04-03,125.05
2002-04-04,125.1
2002-04-05,128.05
2002-04-08,127.6
2002-04-09,129.85
2002-04-10,132.75
2002-04-11,132.45
2002-04-12,136.1
2002-04-15,134.1
2002-04-16,132.3
2002-04-17,128.25
2002-04-18,128.6
2002-04-19,129.25
2002-04-22,126
2002-04-23,128.95
2002-04-24,129.5
2002-04-25,131.5
2002-04-26,130.55
2002-04-29,129.6
2002-04-30,129.1
2002-05-02,130.55
2002-05-03,131.35
2002-05-06,134.35
2002-05-07,139.9
2002-05-08,139.2
2002-05-09,139.55
2002-05-10,140.1
2002-05-13,142.7
2002-05-14,146.8
2002-05-15,141.25
2002-05-16,138.4
2002-05-17,135.75
2002-05-20,132.55
2002-05-21,129.9
2002-05-22,123.6
2002-05-23,124.1
2002-05-24,126.9
2002-05-27,126
2002-05-28,119.45
2002-05-29,123.85
2002-05-30,120.7
2002-05-31,121.1
2002-06-03,125.2
2002-06-04,125.45
2002-06-05,134.8
2002-06-06,140.95
2002-06-07,137
2002-06-10,140.7
2002-06-11,155.7
2002-06-12,153.55
2002-06-13,157.1
2002-06-14,153.85
2002-06-17,152.75
2002-06-18,151.4
2002-06-19,147.25
2002-06-20,150.25
2002-06-21,149.6
2002-06-24,148.4
2002-06-25,150.05
2002-06-26,145.85
2002-06-27,150.15
2002-06-28,155.4
2002-07-01,157.25
2002-07-02,158.6
2002-07-03,159.15
2002-07-04,161.85
2002-07-05,162.05
2002-07-08,164.5
2002-07-09,160.6
2002-07-10,158.4
2002-07-11,157.85
2002-07-12,155.65
2002-07-15,150.6
2002-07-16,151.1
2002-07-17,150.45
2002-07-18,152.25
2002-07-19,152.6
2002-07-22,146.8
2002-07-23,147.35
2002-07-24,142.45
2002-07-25,142.3
2002-07-26,132.8
2002-07-29,129.45
2002-07-30,124.8
2002-07-31,127.1
2002-08-01,125.2
2002-08-02,123.7
2002-08-05,132.1
2002-08-06,133.4
2002-08-07,134.4
2002-08-08,126.7
2002-08-09,126.8
2002-08-12,130.6
2002-08-13,133.1
2002-08-14,131.9
2002-08-16,133.15
2002-08-19,132.25
2002-08-20,134.75
2002-08-21,134.4
2002-08-22,132.9
2002-08-23,133.4
2002-08-26,136.45
2002-08-27,136.1
2002-08-28,134.65
2002-08-29,135.65
2002-08-30,139.5
2002-09-02,140.4
2002-09-03,139.65
2002-09-04,140.05
2002-09-05,142.6
2002-09-06,138.3
2002-09-09,137.65
2002-09-11,140.05
2002-09-12,137.25
2002-09-13,137.75
2002-09-16,136.35
2002-09-17,136.4
2002-09-18,135
2002-09-19,131.85
2002-09-20,132.4
2002-09-23,128.4
2002-09-24,128.7
2002-09-25,129.45
2002-09-26,130
2002-09-27,134.35
2002-09-30,132.4
2002-10-01,129.3
2002-10-03,130.2
2002-10-04,131.75
2002-10-07,133.35
2002-10-08,132.5
2002-10-09,134.45
2002-10-10,136.8
2002-10-11,139.6
2002-10-14,142.2
2002-10-16,140.65
2002-10-17,141.7
2002-10-18,141.2
2002-10-21,140.7
2002-10-22,138.7
2002-10-23,136.8
2002-10-24,135.65
2002-10-25,132.15
2002-10-28,132.8
2002-10-29,135.65
2002-10-30,135.15
2002-10-31,144.75
2002-11-01,146.65
2002-11-04,148.25
2002-11-05,146.25
2002-11-07,144.95
2002-11-08,143.95
2002-11-11,143.3
2002-11-12,146.1
2002-11-13,145.65
2002-11-14,146.7
2002-11-15,157.25
2002-11-18,158.6
2002-11-20,156.1
2002-11-21,159.4
2002-11-22,162.2
2002-11-25,161.55
2002-11-26,167.05
2002-11-27,163.15
2002-11-28,169.7
2002-11-29,169.2
2002-12-02,168.45
2002-12-03,163.4
2002-12-04,163.65
2002-12-05,165
2002-12-06,168.65
2002-12-09,164.25
2002-12-10,161
2002-12-11,160.7
2002-12-12,157.6
2002-12-13,164
2002-12-16,161.05
2002-12-17,157.75
2002-12-18,158.2
2002-12-19,158.75
2002-12-20,159.55
2002-12-23,158.25
2002-12-24,160.35
2002-12-26,159.4
2002-12-27,162.85
2002-12-30,161.35
2002-12-31,161.4
2003-01-01,162.55
2003-01-02,160.95
2003-01-03,161.15
2003-01-06,157.3
2003-01-07,155.95
2003-01-08,159
2003-01-09,163.4
2003-01-10,164.15
2003-01-13,161.1
2003-01-14,162.05
2003-01-15,161.65
2003-01-16,161.6
2003-01-17,166.35
2003-01-20,163.8
2003-01-21,167.2
2003-01-22,165.05
2003-01-23,163.6
2003-01-24,158.65
2003-01-27,154.1
2003-01-28,152.65
2003-01-29,152.45
2003-01-30,151
2003-01-31,153.6
2003-02-03,156.85
2003-02-04,160.2
2003-02-05,158.35
2003-02-06,162.95
2003-02-07,164
2003-02-10,161.05
2003-02-11,161.35
2003-02-12,159.9
2003-02-14,158.55
2003-02-17,161.95
2003-02-18,161.15
2003-02-19,162.1
2003-02-20,161.3
2003-02-21,161.1
2003-02-24,162.95
2003-02-25,161.5
2003-02-26,160.05
2003-02-27,163.2
2003-02-28,163.15
2003-03-03,162.15
2003-03-04,156.2
2003-03-05,155.8
2003-03-06,154.7
2003-03-07,154.6
2003-03-10,154.95
2003-03-11,153.3
2003-03-12,151.2
2003-03-13,150.55
2003-03-17,150.15
2003-03-19,153.05
2003-03-20,159.1
2003-03-21,160.95
2003-03-22,162.75
2003-03-24,158.55
2003-03-25,158.1
2003-03-26,157.2
2003-03-27,159.05
2003-03-28,157.1
2003-03-31,155.65
2003-04-01,159.05
2003-04-02,160.35
2003-04-03,163
2003-04-04,165.75
2003-04-07,167.25
2003-04-08,163.85
2003-04-09,162.9
2003-04-10,161.15
2003-04-11,160.9
2003-04-15,155.95
2003-04-16,157.3
2003-04-17,154.55
2003-04-21,154.25
2003-04-22,154.95
2003-04-23,152.95
2003-04-24,149.5
2003-04-25,150.9
2003-04-28,154.35
2003-04-29,153.35
2003-04-30,150.75
2003-05-02,150.85
2003-05-05,153.55
2003-05-06,159.55
2003-05-07,161
2003-05-08,158.1
2003-05-09,156.45
2003-05-12,157.7
2003-05-13,156.9
2003-05-14,155.45
2003-05-15,158.65
2003-05-16,157.05
2003-05-19,162
2003-05-20,163.25
2003-05-21,164.6
2003-05-22,166.05
2003-05-23,171.75
2003-05-26,173.2
2003-05-27,168.2
2003-05-28,166.05
2003-05-29,170.85
2003-05-30,171.7
2003-06-02,172.8
2003-06-03,172.05
2003-06-04,173.2
2003-06-05,181.95
2003-06-06,181.35
2003-06-09,183.8
2003-06-10,179.8
2003-06-11,180.5
2003-06-12,184.4
2003-06-13,182.8
2003-06-16,183.85
2003-06-17,188.3
2003-06-18,196.75
2003-06-19,193.6
2003-06-20,194.9
2003-06-23,189.9
2003-06-24,187
2003-06-25,192.35
2003-06-26,195.4
2003-06-27,203.15
2003-06-30,198.05
2003-07-01,199.95
2003-07-02,205.35
2003-07-03,204.15
2003-07-04,204.8
2003-07-07,211.55
2003-07-08,210.85
2003-07-09,209.6
2003-07-10,214.4
2003-07-11,216.5
2003-07-14,217.7
2003-07-15,214.7
2003-07-16,220.95
2003-07-17,217.75
2003-07-18,225.55
2003-07-21,215.7
2003-07-22,208.05
2003-07-23,213.3
2003-07-24,213.1
2003-07-25,222.55
2003-07-28,229.35
2003-07-29,230.35
2003-07-30,232.3
2003-07-31,225.9
2003-08-01,238.6
2003-08-04,241.8
2003-08-05,233.55
2003-08-06,231.65
2003-08-07,240.75
2003-08-08,245.75
2003-08-11,247.25
2003-08-12,245.6
2003-08-13,248.05
2003-08-14,254.4
2003-08-18,259.3
2003-08-19,256.55
2003-08-20,258.3
2003-08-21,261.1
2003-08-22,262.25
2003-08-25,257.9
2003-08-26,270.35
2003-08-27,274.9
2003-08-28,273.9
2003-08-29,281.05
2003-09-01,280.15
2003-09-02,286.7
2003-09-03,277.45
2003-09-04,274.25
2003-09-05,283.4
2003-09-08,290.1
2003-09-09,282.85
2003-09-10,287.25
2003-09-11,285.5
2003-09-12,279.7
2003-09-15,269.6
2003-09-16,281.45
2003-09-17,279.8
2003-09-18,267.1
2003-09-19,273
2003-09-22,272.1
2003-09-23,289.65
2003-09-24,295.9
2003-09-25,291.65
2003-09-26,301.9
2003-09-29,305.8
2003-09-30,307.45
2003-10-01,313.35
2003-10-03,318.55
2003-10-06,341.2
2003-10-07,347.05
2003-10-08,348.85
2003-10-09,356.45
2003-10-10,372
2003-10-13,386.55
2003-10-14,368.25
2003-10-15,379.5
2003-10-16,385
2003-10-17,384.15
2003-10-20,365.7
2003-10-21,362.05
2003-10-22,368.1
2003-10-23,361.1
2003-10-24,375.95
2003-10-25,383.3
2003-10-27,366.4
2003-10-28,362.55
2003-10-29,364.8
2003-10-30,364.35
2003-10-31,374.5
2003-11-03,390.8
2003-11-04,381.45
2003-11-05,383.15
2003-11-06,378.75
2003-11-07,372.55
2003-11-10,371.55
2003-11-11,368.5
2003-11-12,374.7
2003-11-13,375.7
2003-11-14,365.3
2003-11-15,368.95
2003-11-17,386.55
2003-11-18,383.8
2003-11-19,378.6
2003-11-20,376.05
2003-11-21,386.6
2003-11-24,393.5
2003-11-25,408.35
2003-11-27,407
2003-11-28,408.55
2003-12-01,424.55
2003-12-02,425
2003-12-03,424.75
2003-12-04,424.95
2003-12-05,414.65
2003-12-08,415.55
2003-12-09,423.35
2003-12-10,421.1
2003-12-11,416.15
2003-12-12,419.75
2003-12-15,423.95
2003-12-16,420.2
2003-12-17,423.6
2003-12-18,433.5
2003-12-19,435.15
2003-12-22,432.55
2003-12-23,431.5
2003-12-24,430.95
2003-12-26,438.6
2003-12-29,447.8
2003-12-30,442.4
2003-12-31,452.05
2004-01-01,454.45
2004-01-02,456.4
2004-01-05,454.85
2004-01-06,454.45
2004-01-07,446.45
2004-01-08,464.75
2004-01-09,466.35
2004-01-12,467.65
2004-01-13,493.95
2004-01-14,508.85
2004-01-15,490.55
2004-01-16,487.5
2004-01-19,508.3
2004-01-20,488.6
2004-01-21,459.05
2004-01-22,422.3
2004-01-23,466.3
2004-01-27,510.55
2004-01-28,518.1
2004-01-29,528.9
2004-01-30,520.4
2004-02-03,509.6
2004-02-04,544.4
2004-02-05,517
2004-02-06,532
2004-02-09,542.1
2004-02-10,534.2
2004-02-11,542.4
2004-02-12,541.1
2004-02-13,553.9
2004-02-16,560.15
2004-02-17,559.3
2004-02-18,563.5
2004-02-19,543.8
2004-02-20,552.1
2004-02-23,526.95
2004-02-24,525.95
2004-02-25,497.95
2004-02-26,496.45
2004-02-27,508.85
2004-03-01,523
2004-03-03,537.05
2004-03-04,521.45
2004-03-05,533.05
2004-03-08,534.55
2004-03-09,520.45
2004-03-10,504.2
2004-03-11,486.55
2004-03-12,489.3
2004-03-15,470.05
2004-03-16,458.85
2004-03-17,467.3
2004-03-18,452.05
2004-03-19,456.8
2004-03-22,434.65
2004-03-23,431.8
2004-03-24,438.25
2004-03-25,449.45
2004-03-26,466.35
2004-03-29,472.95
2004-03-30,469.5
2004-03-31,485.85
2004-04-01,494.7
2004-04-02,496.45
2004-04-05,509.25
2004-04-06,500.65
2004-04-07,497.85
2004-04-08,502.35
2004-04-12,499.15
2004-04-13,510.5
2004-04-15,510.15
2004-04-16,508.8
2004-04-17,505.6
2004-04-19,487.95
2004-04-20,492.1
2004-04-21,512.5
2004-04-22,525.2
2004-04-23,518.8
2004-04-27,481.35
2004-04-28,484.65
2004-04-29,478.65
2004-04-30,472.4
2004-05-03,465.45
2004-05-04,474.45
2004-05-05,482.15
2004-05-06,484.65
2004-05-07,476.75
2004-05-10,458.2
2004-05-11,428.65
2004-05-12,440.5
2004-05-13,445.1
2004-05-14,414.25
2004-05-17,372.9
2004-05-18,401.25
2004-05-19,420.9
2004-05-20,420.85
2004-05-21,419.95
2004-05-24,444.7
2004-05-25,429.25
2004-05-26,422.05
2004-05-27,411.05
2004-05-28,386.9
2004-05-31,366.7
2004-06-01,395.25
2004-06-02,392.6
2004-06-03,375.1
2004-06-04,390.9
2004-06-07,395.8
2004-06-08,406.7
2004-06-09,412.35
2004-06-10,405.7
2004-06-11,393.5
2004-06-14,387.5
2004-06-15,396.2
2004-06-16,389.8
2004-06-17,402.2
2004-06-18,397.4
2004-06-21,390.75
2004-06-22,385.3
2004-06-23,371
2004-06-24,372
2004-06-25,380.15
2004-06-28,384.35
2004-06-29,381.55
2004-06-30,380.3
2004-07-01,389.5
2004-07-02,385.3
2004-07-05,377.75
2004-07-06,384.9
2004-07-07,392.55
2004-07-08,394.5
2004-07-09,415.45
2004-07-12,425.1
2004-07-13,405.2
2004-07-14,398.2
2004-07-15,407.2
2004-07-16,413.75
2004-07-19,407.65
2004-07-20,401.65
2004-07-21,403.5
2004-07-22,400.5
2004-07-23,408.8
2004-07-26,418.75
2004-07-27,414
2004-07-28,413.4
2004-07-29,405.4
2004-07-30,423.1
2004-08-02,424.9
2004-08-03,427.7
2004-08-04,425.95
2004-08-05,435.95
2004-08-06,425.2
2004-08-09,426.25
2004-08-10,433.65
2004-08-11,421.75
2004-08-12,409.05
2004-08-13,400.7
2004-08-16,393.7
2004-08-17,394.5
2004-08-18,386.1
2004-08-19,396.25
2004-08-20,382.4
2004-08-23,372.95
2004-08-24,381.65
2004-08-25,383.15
2004-08-26,383.6
2004-08-27,377
2004-08-30,389.05
2004-08-31,390.6
2004-09-01,392.65
2004-09-02,386.45
2004-09-03,383.65
2004-09-06,391.85
2004-09-07,392.15
2004-09-08,399.15
2004-09-09,394.85
2004-09-10,395.7
2004-09-13,393.8
2004-09-14,390.7
2004-09-15,385.95
2004-09-16,389.05
2004-09-17,405.7
2004-09-20,411.05
2004-09-21,413.8
2004-09-22,412.55
2004-09-23,410.1
2004-09-24,411.65
2004-09-27,409.7
2004-09-28,396.2
2004-09-29,395.35
2004-09-30,403.25
2004-10-01,417.45
2004-10-04,422.2
2004-10-05,437.1
2004-10-06,427.15
2004-10-07,429.7
2004-10-08,423.65
2004-10-09,424.25
2004-10-11,415.9
2004-10-12,406.95
2004-10-14,406.7
2004-10-15,402.8
2004-10-18,405.85
2004-10-19,416.25
2004-10-20,411.45
2004-10-21,409.6
2004-10-25,392.95
2004-10-26,403.3
2004-10-27,409.05
2004-10-28,418.15
2004-10-29,416.75
2004-11-01,415.8
2004-11-02,419.4
2004-11-03,419.5
2004-11-04,417.7
2004-11-05,420.55
2004-11-08,429.65
2004-11-09,425.15
2004-11-10,428.9
2004-11-11,431.35
2004-11-12,430.25
2004-11-16,439.6
2004-11-17,445.05
2004-11-18,444.85
2004-11-19,435.85
2004-11-22,431.2
2004-11-23,444.05
2004-11-24,458.25
2004-11-25,467
2004-11-29,490
2004-11-30,483.6
2004-12-01,479.45
2004-12-02,490.2
2004-12-03,492.7
2004-12-06,495.3
2004-12-07,493.25
2004-12-08,483.5
2004-12-09,489.95
2004-12-10,483.55
2004-12-13,482.1
2004-12-14,487.35
2004-12-15,494.65
2004-12-16,501.15
2004-12-17,493.65
2004-12-20,494.1
2004-12-21,503.75
2004-12-22,503.6
2004-12-23,510.5
2004-12-24,512.15
2004-12-27,512
2004-12-28,510.5
2004-12-29,508
2004-12-30,496.95
2004-12-31,505.25
2005-01-03,520.45
2005-01-04,519.8
2005-01-05,503.7
2005-01-06,493.2
2005-01-07,492.75
2005-01-10,475
2005-01-11,480.15
2005-01-12,473.65
2005-01-13,487.3
2005-01-14,483.1
2005-01-17,472.85
2005-01-18,468.2
2005-01-19,461.25
2005-01-20,472.55
2005-01-24,462.25
2005-01-25,478.35
2005-01-27,480.6
2005-01-28,492
2005-01-31,504.4
2005-02-01,492.7
2005-02-02,485.55
2005-02-03,493.2
2005-02-04,490.5
2005-02-07,492.65
